1,1,0.707106781186548
3,1,0.0296441640714884
4,1,0.00158620867787635
5,1,0.000335207323371655
8,1,0.0314311661847453
13,1,0.00678716751304082
14,1,0.051947483341676
15,1,0.0118496337321217
16,1,0.0234921633770007
19,1,0.00202325984231107
23,1,0.000871696475940291
27,1,0.000406674489270299
28,1,0.00849002896745093
30,1,0.00634022712487299
34,1,0.000840124809811435
35,1,0.0101903682848348
36,1,0.00987533581320368
37,1,0.000156906762865206
44,1,0.00712078522791276
3,3,0.707106781186547
4,3,0.00467164911067794
5,3,0.00597728331217821
6,3,0.000576012975386778
8,3,0.0257710396344034
13,3,0.00948363145238625
14,3,0.0230783687240072
15,3,0.00987961674418135
16,3,0.0214478723670273
19,3,0.0039433039971913
23,3,0.000997727643937039
27,3,0.00105850334383568
28,3,0.0017180670987203
30,3,0.00397558856695572
31,3,0.00114477449358655
33,3,0.000575913620835343
34,3,0.00345661921969898
35,3,0.0336070990509008
36,3,0.0146756109194978
38,3,0.00121844212881284
44,3,0.00703764445216374
4,4,0.707106781186547
5,4,0.00677242442336087
8,4,0.0157900469699383
13,4,0.00685967938535829
14,4,0.00227550235092052
15,4,0.00311074759732906
16,4,0.00469675877156617
19,4,0.000992043815788994
23,4,0.00244898987602935
27,4,0.00175228838147245
28,4,0.000684551716046154
30,4,0.00113940205180137
31,4,0.00045632960602077
33,4,0.000456772875532869
34,4,0.00222115240156329
35,4,0.00164341464151263
36,4,0.00576562653397163
37,4,0.000518664607834906
38,4,0.000424295852844005
44,4,0.00271268087090689
45,4,0.000228414080294426
5,5,0.707106781186547
8,5,0.00131821772376225
13,5,0.000407621529743915
14,5,0.000419247856850998
16,5,0.000836502758723041
17,5,0.000167720973591891
19,5,0.000927665240433993
27,5,0.000928104803862476
28,5,0.000419405813614356
31,5,0.000167760427420451
34,5,0.00148236980387006
35,5,0.00185998388642112
36,5,0.000167099503807616
37,5,0.000222133142449688
38,5,8.3005872889828e-05
44,5,0.000418871022094572
6,6,0.707106781186548
8,6,0.00305835381304883
13,6,0.000345465767449872
15,6,0.00191427443767982
16,6,0.00109884470510611
19,6,4.59979790027677e-05
30,6,0.00326649158015149
35,6,0.000303899136578588
36,6,0.00646520040878584
44,6,0.006280146840028
8,8,0.707106781186547
13,8,0.0569229449133842
14,8,0.030607804556864
15,8,0.0369852421658279
16,8,0.0426554178942218
19,8,0.0071363000667612
23,8,0.0460259291069669
27,8,0.0129809191434886
28,8,0.00653177725827547
30,8,0.019934268759768
33,8,0.00131059297720243
34,8,0.00645187354042608
35,8,0.0102311396522757
36,8,0.0521632995693782
37,8,0.0014817702210569
38,8,0.00347378201339702
44,8,0.0282198458758058
45,8,0.000874115772069649
9,9,0.707106781186547
32,9,0.000477435107853867
10,10,0.707106781186547
19,10,0.000367985255673753
34,10,0.000431962863516578
13,13,0.707106781186548
14,13,0.0089068469137456
15,13,0.0133280767876377
16,13,0.0131878244885462
17,13,0.0003433176959041
19,13,0.00396684685316546
23,13,0.00457036984538881
27,13,0.0108794561555837
28,13,0.00172372344689956
30,13,0.00412440885829764
33,13,0.000690888659520899
34,13,0.000809497374430768
35,13,0.00570554196652832
36,13,0.0116531115609278
37,13,0.000716592489595772
38,13,0.000591642313049214
44,13,0.00641321502916271
45,13,0.000691080011334645
14,14,0.707106781186547
15,14,0.00450144940746005
16,14,0.0182725768224191
19,14,0.00234554409776122
27,14,0.000135760513598008
28,14,0.0162864263050368
30,14,0.0247055874264087
31,14,0.00230664091014044
34,14,0.00213100989055177
35,14,0.00784999823526021
36,14,0.00959433476687081
37,14,0.000471662404289884
38,14,0.000559197626907556
44,14,0.0121590539627308
15,15,0.707106781186547
16,15,0.0173552851268403
19,15,0.0011945781692097
23,15,0.00621671355245071
27,15,0.00188436080926547
28,15,0.00471057531529217
30,15,0.00368565926365121
33,15,0.000956681585222478
34,15,0.0019691947841818
35,15,0.00260766078981031
36,15,0.0352831102475164
37,15,0.000310843758461733
38,15,0.00196592646418507
44,15,0.0147471395983075
45,15,0.000958719453789857
16,16,0.707106781186548
19,16,0.000965119938050537
23,16,0.00147744177276628
27,16,0.0014841142332885
28,16,0.0129153793581825
30,16,0.00941150772123524
31,16,0.00107428243065221
33,16,0.00219631082534342
34,16,0.00201069493869498
35,16,0.00292997425906448
36,16,0.0247920061602213
37,16,0.000311837345488895
38,16,0.00101580796529642
44,16,0.0162537244547329
17,17,0.707106781186547
19,17,9.19857233598799e-05
31,17,0.00257406439707548
19,19,0.707106781186548
23,19,0.000964932909398881
27,19,0.00261429015040908
28,19,0.000229981358300574
30,19,0.00653111691684718
31,19,0.000137988345548039
33,19,4.59979283948022e-05
34,19,0.0293190616350769
35,19,0.00450255108299214
36,19,0.0016998318222594
37,19,0.00013246131777181
38,19,0.000366802865322768
44,19,0.00124142253733504
45,19,4.59981541854768e-05
22,22,0.707106781186547
23,23,0.707106781186547
27,23,0.00134694639463698
28,23,0.00293213668656202
30,23,0.00572594162422601
36,23,0.0494807008387798
44,23,0.00926376311281501
27,27,0.707106781186548
28,27,0.000135894723433215
30,27,0.000543322135959821
34,27,0.000648367410673663
35,27,0.00124096955218214
36,27,0.00147948794033295
37,27,0.000102912177383137
38,27,0.000132264551043691
44,27,0.00135441322376513
28,28,0.707106781186548
30,28,0.00278629371735887
35,28,0.000606815862498965
36,28,0.00546048300927529
37,28,0.000314858706300156
44,28,0.0813373856749835
30,30,0.707106781186547
34,30,0.0368409720915615
35,30,0.00151347774765993
36,30,0.0115879394545327
37,30,0.000157329581364874
44,30,0.014257286247989
45,30,0.00666218969895553
31,31,0.707106781186547
32,31,0.0181570443995593
34,31,0.0004302816846727
36,31,0.000908870853780201
32,32,0.707106781186548
33,33,0.707106781186547
36,33,0.000923190640946926
37,33,0.00472487454771192
38,33,0.000571963900013314
34,34,0.707106781186548
35,34,0.00248579964725694
36,34,0.00234837958401337
38,34,0.000344802290700359
44,34,0.00166649583066818
35,35,0.707106781186548
36,35,0.00259887104600742
37,35,0.000139844547128951
38,35,0.000268451693906154
44,35,0.00059692036174268
36,36,0.707106781186547
37,36,0.000310541178549176
38,36,0.00389407608841883
44,36,0.0295243539499564
45,36,0.00185004298046653
37,37,0.707106781186547
38,37,0.000151861015232407
45,37,0.000157504882521294
38,38,0.707106781186547
44,38,0.00538072793942642
44,44,0.707106781186548
45,45,0.707106781186548
